Asset ID,Parent Asset ID,Asset Description,Asset Number
39279,80960,TRANSMITTER_PRESSURE,135-PT-0060
39612,80960,TEMPERATURE GAUGE,135-TG-0100
39924,80960,CONTROL VALVE,135-FXV-0013
39925,80960,CONTROL VALVE,135-LV-0052
39997,80960,ON-OFF VALVE,135-XV-0001
53309,80960,HYDROCARBON(V) / GAS,135-PSV-0050
81276,80960,Sample Connection,135-SC-003
38795,80961,FLOW ELEMENT,135-FE-0017
38796,80961,FLOW ELEMENT,135-FE-0018
38819,80961,LOCAL INDICATOR,135-FI-0017L
38853,80961,TRANSMITTER_DP FLOW,135-FT-0017
38854,80961,TRANSMITTER_DP FLOW,135-FT-0018
38856,80961,FLOWMETER_CORIOLIS ,135-FT-0027
38857,80961,TRANSMITTER_DP FLOW,135-FT-0099
38913,80961,LEVEL GAUGE,135-LG-0064A
38914,80961,LEVEL GAUGE,135-LG-0064B
38915,80961,LEVEL GAUGE,135-LG-0065
38982,80961,TRANSMITTER_DP LEVEL,135-LT-0002A
38983,80961,TRANSMITTER_DP LEVEL,135-LT-0002B
38984,80961,TRANSMITTER_DP LEVEL,135-LT-0002C
38985,80961,LEVEL TRANSMITTER_GWR,135-LT-0066
38986,80961,TRANSMITTER_DP LEVEL,135-LT-0075
38988,80961,LEVEL TRANSMITTER_GWR,135-LT-0079
39118,80961,PRESSURE GAUGE,135-PG-0094
39120,80961,PRESSURE GAUGE,135-PG-0096
39129,80961,PRESSURE GAUGE,135-PG-0014
39130,80961,PRESSURE GAUGE,135-PG-0017
39265,80961,LOCAL INDICATOR,135-PI-0099LA
39266,80961,LOCAL INDICATOR,135-PI-0099LB
39295,80961,TRANSMITTER_PRESSURE,135-PT-0099A
39296,80961,TRANSMITTER_PRESSURE,135-PT-0099B
39655,80961,TEMPERATURE GAUGE,135-TG-0105
39806,80961,TRANSMITTER_TEMPERATURE,135-TT-0028
39945,80961,CONTROL VALVE,135-FV-0018
39948,80961,CONTROL VALVE,135-FV-0027
39949,80961,CONTROL VALVE,135-PV-0099A
39950,80961,CONTROL VALVE,135-PV-0099B
40010,80961,ON-OFF VALVE,135-XV-0023
40012,80961,ON-OFF VALVE,135-XV-0024
40013,80961,ON-OFF VALVE,135-XV-0095
40099,80961,PRESS REGULATING VALVE,135-PCV-0011
53302,80961,HYDROCARBON(V) / GAS,135-PSV-0016A
53303,80961,HYDROCARBON(V) / GAS,135-PSV-0016B
81018,80961,PRESSURE GAUGE,135-PG-00175-
81290,80961,Sample Connection,135-SC-020
81291,80961,Sample Connection,135-SC-010
38907,80962,LEVEL GAUGE,135-LG-0057
38966,80962,TRANSMITTER_DP LEVEL,135-LT-0050A
38968,80962,TRANSMITTER_DP LEVEL,135-LT-0050B
38969,80962,TRANSMITTER_DP LEVEL,135-LT-0050C
39087,80962,PRESSURE GAUGE,135-PG-0081
39090,80962,PRESSURE GAUGE,135-PG-0101
39618,80962,TEMPERATURE GAUGE,135-TG-0102
39929,80962,CONTROL VALVE,135-LV-0050
170997,80962,WASH WATER PUMPS,135-PC-002A
170998,80962,WASH WATER PUMPS,135-PC-002B
38797,80963,FLOW ELEMENT,135-FE-0007
38820,80963,ROTAMETER,135-FI-0060
38855,80963,TRANSMITTER_DP FLOW,135-FT-0007
38917,80963,LEVEL GAUGE,135-LG-0069A
38918,80963,LEVEL GAUGE,135-LG-0069B
38919,80963,LEVEL GAUGE,135-LG-0069C
38951,80963,LOCAL INDICATOR,135-LI-0071L
39000,80963,TRANSMITTER_DP LEVEL,135-LT-0070
39001,80963,TRANSMITTER_DP LEVEL,135-LT-0071
39151,80963,PRESSURE GAUGE,135-PG-0040
39309,80963,TRANSMITTER_PRESSURE,135-PT-0039A
39310,80963,TRANSMITTER_PRESSURE,135-PT-0039B
39669,80963,TEMPERATURE GAUGE,135-TG-0108
39822,80963,TRANSMITTER_TEMPERATURE,135-TT-0050
39946,80963,CONTROL VALVE,135-FXV-0007
39961,80963,CONTROL VALVE,135-PV-0039A
39963,80963,CONTROL VALVE,135-PV-0039BA
39964,80963,CONTROL VALVE,135-PV-0039BB
40019,80963,ON-OFF VALVE,135-XV-0022
53314,80963,HYDROCARBON(2Phase) / GAS,135-PSV-0055A 
53315,80963,HYDROCARBON(2Phase) / GAS,135-PSV-0055B 
81295,80963,Sample Connection,135-SC-014
170999,80963,HC CONDENSATE PRODUCT PUMPS,135-PC-006A
171000,80963,HC CONDENSATE PRODUCT PUMPS,135-PC-006B
38950,80964,LOCAL INDICATOR,135-LI-0074L
38994,80964,TRANSMITTER_DP LEVEL,135-LT-0074
39138,80964,PRESSURE GAUGE,135-PG-0105
39662,80964,TEMPERATURE GAUGE,135-TG-0109
40016,80964,ON-OFF VALVE,135-XV-0016
38787,80965,FLOW ELEMENT,135-FE-0004
38843,80965,TRANSMITTER_DP FLOW,135-FT-0004A
38844,80965,TRANSMITTER_DP FLOW,135-FT-0004B
38845,80965,TRANSMITTER_DP FLOW,135-FT-0004C
39034,80965,TRANSMITTER_DP ,135-PDT-0058
39103,80965,PRESSURE GAUGE,135-PG-0111A
39270,80965,LOCAL INDICATOR,135-PDI-0058L
39630,80965,TEMPERATURE GAUGE,135-TG-0135A
39933,80965,CONTROL VALVE,135-HV-0041
39934,80965,CONTROL VALVE,135-HV-0042
53321,80965,HYDROCARBON(V) / GAS,135-PSV-0100A
39104,80966,PRESSURE GAUGE,135-PG-0111B
39632,80966,TEMPERATURE GAUGE,135-TG-0135B
53322,80966,HYDROCARBON(V) / GAS,135-PSV-0100B
120896,80967,HYDROCARBON(V) / GAS,135-PSV-0101A
120897,80967,HYDROCARBON(V) / GAS,135-PSV-0101B
121010,80967,FLOW ELEMENT,135-FE-0005
121011,80967,TRANSMITTER_DP FLOW,135-FT-0005
121012,80967,FLOW ELEMENT,135-FE-0102
121013,80967,TRANSMITTER_DP FLOW,135-FT-0102
121014,80967,CONTROL VALVE,135-FV-0010
121015,80967,CONTROL VALVE,135-HV-0047
121016,80967,TRANSMITTER_DP ,135-PDT-0009
121017,80967,TRANSMITTER_DP ,135-PDT-0010
121018,80967,TRANSMITTER_DP ,135-PDT-0011
121019,80967,TRANSMITTER_PRESSURE,135-PT-0013A
121020,80967,TRANSMITTER_PRESSURE,135-PT-0013B
121021,80967,TRANSMITTER_PRESSURE,135-PT-0013C
121022,80967,CONTROL VALVE,135-PV-0013A
121023,80967,CONTROL VALVE,135-PV-0013B
121024,80967,CONTROL VALVE,135-PV-0020
121025,80967,TRANSMITTER_TEMPERATURE,135-TT-0005
121026,80967,TRANSMITTER_TEMPERATURE,135-TT-0009
121027,80967,TRANSMITTER_TEMPERATURE,135-TT-0024
121028,80967,TRANSMITTER_TEMPERATURE,135-TT-0025
121029,80967,TRANSMITTER_TEMPERATURE,135-TT-0026
121030,80967,TRANSMITTER_TEMPERATURE,135-TT-0060
121031,80967,ON-OFF VALVE,135-XV-0004
121035,80967,ON-OFF VALVE,135-XV-0090
121039,80967,ON-OFF VALVE,135-XV-0091
121043,80967,ROTAMETER,135-FI-0909
121044,80967,PRESS REGULATING VALVE,135-PCV-0909
121045,80967,PRESSURE GAUGE,135-PG-0011
121046,80967,PRESSURE GAUGE,135-PG-0015
121047,80967,PRESSURE GAUGE,135-PG-0085
121048,80967,PRESSURE GAUGE,135-PG-0086
121049,80967,PRESSURE GAUGE,135-PG-0909
121052,80967,TEMPERATURE GAUGE,135-TG-0117
121053,80967,TEMPERATURE GAUGE,135-TG-0118
121054,80967,TEMPERATURE GAUGE,135-TG-0119
121055,80967,TEMPERATURE GAUGE,135-TG-0120
121313,80967,Sample Connection,135-SC-004
120884,80968,HYDROCARBON(V) / GAS,135-PSV-0012A
120885,80968,HYDROCARBON(V) / GAS,135-PSV-0012B
121056,80968,FLOW ELEMENT,135-FE-0025
121057,80968,TRANSMITTER_DP FLOW,135-FT-0025
121058,80968,TRANSMITTER_DP LEVEL,135-LT-0059A
121059,80968,TRANSMITTER_DP LEVEL,135-LT-0059B
121060,80968,TRANSMITTER_DP LEVEL,135-LT-0059C
121061,80968,CONTROL VALVE,135-LV-0059
121062,80968,TRANSMITTER_DP ,135-PDT-0059
121063,80968,TRANSMITTER_PRESSURE,135-PT-0056
121064,80968,TRANSMITTER_PRESSURE,135-PV-0056
121065,80968,TRANSMITTER_TEMPERATURE,135-TT-0044
121066,80968,LEVEL GAUGE,135-LG-0070
121314,80968,Sample Connection,135-SC-022
38792,80969,FLOW ELEMENT,135-FE-0026
38818,80969,LOCAL INDICATOR,135-FI-0026L
38851,80969,TRANSMITTER_DP FLOW,135-FT-0026
38911,80969,LEVEL GAUGE,135-LG-0071
38949,80969,LOCAL INDICATOR,135-LI-0063L
38980,80969,TRANSMITTER_DP LEVEL,135-LT-0060
38981,80969,TRANSMITTER_DP LEVEL,135-LT-0063
39040,80969,TRANSMITTER_DP ,135-PDT-0093
39114,80969,PRESSURE GAUGE,135-PG-0102
39293,80969,TRANSMITTER_PRESSURE,135-PT-0087
39600,80969,LOCAL INDICATOR,135-TI-0010L
39640,80969,TEMPERATURE GAUGE,135-TG-0043
39641,80969,TEMPERATURE GAUGE,135-TG-0103
39800,80969,TRANSMITTER_TEMPERATURE,135-TT-0010
39804,80969,TRANSMITTER_TEMPERATURE,135-TT-0046
38790,80970,FLOW ELEMENT,135-FE-0010
38794,80970,FLOW ELEMENT,135-FE-0028
38848,80970,TRANSMITTER_DP FLOW,135-FT-0010
38852,80970,TRANSMITTER_DP FLOW,135-FT-0028
38909,80970,LEVEL GAUGE,135-LG-0066
38973,80970,TRANSMITTER_DP LEVEL,135-LT-0007A
38974,80970,TRANSMITTER_DP LEVEL,135-LT-0007B
38975,80970,TRANSMITTER_DP LEVEL,135-LT-0007C
39113,80970,PRESSURE GAUGE,135-PG-0090
39182,80970,PRESSURE GAUGE,135-PG-0904
39289,80970,TRANSMITTER_PRESSURE,135-PT-0015
39292,80970,TRANSMITTER_PRESSURE,135-PT-0057
39642,80970,TEMPERATURE GAUGE,135-TG-0104
39644,80970,TEMPERATURE GAUGE,135-TG-0121
39801,80970,TRANSMITTER_TEMPERATURE,135-TT-0017
39881,80970,THERMOWELL,135-TW-0020
39941,80970,CONTROL VALVE,135-LV-0007
40004,80970,ON-OFF VALVE,135-XV-0007
40005,80970,ON-OFF VALVE,135-XV-0009
40007,80970,ON-OFF VALVE,135-XV-0093
53299,80970,HYDROCARBON(V) / GAS,135-PSV-0004
38867,80971,TRANSMITTER_DP FLOW,135-FT-0902
38916,80971,LEVEL GAUGE,135-LG-0067
38996,80971,TRANSMITTER_DP LEVEL,135-LT-0068A
38997,80971,TRANSMITTER_DP LEVEL,135-LT-0068B
38999,80971,TRANSMITTER_DP LEVEL,135-LT-0068C
39148,80971,PRESSURE GAUGE,135-PG-0104
39149,80971,PRESSURE GAUGE,135-PG-0107
39172,80971,PRESSURE GAUGE,135-PG-0907
39668,80971,TEMPERATURE GAUGE,135-TG-0107
39960,80971,CONTROL VALVE,135-LV-0068
53298,80971,LP Steam(V) / GAS,135-PSV-0001
171003,80971,HER STEAM CONDENSATE PUMPS,135-PC-008A
171004,80971,HER STEAM CONDENSATE PUMPS,135-PC-008B
38906,80972,LEVEL GAUGE,135-LG-0056
38964,80972,TRANSMITTER_DP LEVEL,135-LT-0001
38965,80972,TRANSMITTER_DP LEVEL,135-LT-0008
39033,80972,TRANSMITTER_DP ,135-PDT-0053
39084,80972,PRESSURE GAUGE,135-PG-0077
39085,80972,PRESSURE GAUGE,135-PG-0079
39269,80972,LOCAL INDICATOR,135-PDI-0002L
39280,80972,TRANSMITTER_DP ,135-PT-0002A
39281,80972,TRANSMITTER_DP ,135-PT-0002B
39282,80972,TRANSMITTER_PRESSURE,135-PT-0004
39615,80972,TEMPERATURE GAUGE,135-TG-0101
39616,80972,TEMPERATURE GAUGE,135-TG-0115
39789,80972,TRANSMITTER_TEMPERATURE,135-TT-0011
39926,80972,CONTROL VALVE,135-LV-0001
39998,80972,ON-OFF VALVE,135-XV-0002
39999,80972,ON-OFF VALVE,135-XV-0031
53318,80972,WATER VAPOR(V) / GAS,135-PSV-0078
81277,80972,Sample Connection,135-SC-016
1634,80973,HC CONDENSATE COOLER,135-EA-013
38798,80973,FLOW ELEMENT,135-FE-0002
38811,80973,FLOW GAUGE (Orifice),135-FG-0008
38829,80973,FLOW SWITCH,135-FSH-0150
38858,80973,TRANSMITTER_DP FLOW,135-FT-0002
38859,80973,TRANSMITTER_DP FLOW,135-FT-0073
38869,80973,TRANSMITTER_DP FLOW,135-FT-0904
38989,80973,LEVEL TRANSMITTER_GWR,135-LT-0016A
38990,80973,LEVEL TRANSMITTER_GWR,135-LT-0016B
38991,80973,TRANSMITTER_DP LEVEL,135-LT-0073A
38992,80973,TRANSMITTER_DP LEVEL,135-LT-0073B
38993,80973,TRANSMITTER_DP LEVEL,135-LT-0073C
39041,80973,TRANSMITTER_DP ,135-PDT-0049
39042,80973,TRANSMITTER_DP ,135-PDT-0051
39134,80973,PRESSURE GAUGE,135-PG-0010
39135,80973,PRESSURE GAUGE,135-PG-0031
39178,80973,PRESSURE GAUGE,135-PG-0911
39179,80973,PRESSURE GAUGE,135-PG-0912
39181,80973,PRESSURE GAUGE,135-PG-0903
39185,80973,PRESSURE GAUGE,135-PG-0913
39186,80973,PRESSURE GAUGE,135-PG-0917
39297,80973,TRANSMITTER_PRESSURE,135-PT-0012
39299,80973,TRANSMITTER_PRESSURE,135-PT-0035
39315,80973,TRANSMITTER_PRESSURE,135-PT-0024A
39316,80973,TRANSMITTER_PRESSURE,135-PT-0024B
39317,80973,TRANSMITTER_PRESSURE,135-PT-0024C
39416,80973,HAND SWITCH_LOCAL,135-XHSL-0025L
39658,80973,TEMPERATURE GAUGE,135-TG-0106
39807,80973,TRANSMITTER_TEMPERATURE,135-TT-0006
39809,80973,TRANSMITTER_TEMPERATURE,135-TT-0007
39810,80973,TRANSMITTER_TEMPERATURE,135-TT-0038
39811,80973,TRANSMITTER_TEMPERATURE,135-TT-0039
39812,80973,TRANSMITTER_TEMPERATURE,135-TT-0040
39814,80973,TRANSMITTER_TEMPERATURE,135-TT-0041
39815,80973,TRANSMITTER_TEMPERATURE,135-TT-0042
39816,80973,TRANSMITTER_TEMPERATURE,135-TT-0048
39817,80973,TRANSMITTER_TEMPERATURE,135-TT-0074A
39819,80973,TRANSMITTER_TEMPERATURE,135-TT-0074B
39951,80973,CONTROL VALVE,135-FXV-0002
39953,80973,CONTROL VALVE,135-PV-0012A
39954,80973,CONTROL VALVE,135-PV-0012B
39955,80973,CONTROL VALVE,135-PV-0035
39966,80973,CONTROL VALVE,135-PV-0024
40014,80973,ON-OFF VALVE,135-XV-0025
40100,80973,PRESS REGULATING VALVE,135-PCV-0100
53316,80973,NITROGEN(V) / GAS,135-PSV-0057
53319,80973,HYDROCARBON(V) / GAS,135-PSV-0098A
53320,80973,HYDROCARBON(V) / GAS,135-PSV-0098B
81292,80973,Sample Connection,135-SC-011
81293,80973,Sample Connection,135-SC-012
81294,80973,Sample Connection,135-SC-013
171001,80973,CO2 STRIPPER BOTTOMS PUMPS,135-PC-007A
171002,80973,CO2 STRIPPER BOTTOMS PUMPS,135-PC-007B
120934,80974,TRANSMITTER_DP FLOW,135-FT-0101
120938,80974,TRANSMITTER_DP FLOW,135-FT-0032
120939,80974,TRANSMITTER_DP LEVEL,135-LT-0076
120940,80974,CONTROL VALVE,135-PDV-0033A
120941,80974,CONTROL VALVE,135-PDV-0033B
120945,80974,CONTROL VALVE,135-PV-0001B
120946,80974,TRANSMITTER_PRESSURE,135-PT-0014
120947,80974,TRANSMITTER_PRESSURE,135-PT-0050
120948,80974,TRANSMITTER_TEMPERATURE,135-TT-0013
120951,80974,ON-OFF VALVE,135-XV-0085
120956,80974,ON-OFF VALVE,135-XV-0092
120960,80974,LOCAL INDICATOR,135-LI-0076L
120961,80974,PRESSURE GAUGE,135-PG-0004
120970,80974,TEMPERATURE GAUGE,135-TG-0113
121312,80974,Sample Connection,135-SC-002
120891,80975,PROPANE(V) / GAS,135-PSV-0052A
120892,80975,PROPANE(V) / GAS,135-PSV-0052B
120972,80975,FLOW ELEMENT,135-FE-0020
120973,80975,TRANSMITTER_DP FLOW,135-FT-0020
120974,80975,TRANSMITTER_DP LEVEL,135-LT-0006A
120975,80975,TRANSMITTER_DP LEVEL,135-LT-0006B
120976,80975,TRANSMITTER_DP LEVEL,135-LT-0006C
120977,80975,CONTROL VALVE,135-LV-0006
120978,80975,TRANSMITTER_PRESSURE,135-PT-0003
120979,80975,CONTROL VALVE,135-PV-0003
120980,80975,TRANSMITTER_TEMPERATURE,135-TT-0001
120981,80975,TRANSMITTER_TEMPERATURE,135-TT-0100
120982,80975,LOCAL INDICATOR,135-FI-0020L
120983,80975,LEVEL GAUGE,135-LG-0014
120984,80975,PRESSURE GAUGE,135-PG-0007
120985,80975,PRESSURE GAUGE,135-PG-0008
120986,80975,TEMPERATURE GAUGE,135-TG-0003
120987,80975,TEMPERATURE GAUGE,135-TG-0114
120890,80976,Cooling Water(L) / LIQUID,135-PSV-0045
120936,80976,TRANSMITTER_DP FLOW,135-FT-0003
120942,80976,TRANSMITTER_PRESSURE,135-PT-0001A
120943,80976,TRANSMITTER_PRESSURE,135-PT-0001B
120944,80976,TRANSMITTER_PRESSURE,135-PT-0001C
120949,80976,TRANSMITTER_TEMPERATURE,135-TT-0015
120950,80976,TRANSMITTER_TEMPERATURE,135-TT-0016
120962,80976,PRESSURE GAUGE,135-PG-0006
120963,80976,PRESSURE GAUGE,135-PG-0046
120964,80976,PRESSURE GAUGE,135-PG-0110
120965,80976,PRESSURE GAUGE,135-PG-0116
120967,80976,TEMPERATURE GAUGE,135-TG-0021
120968,80976,TEMPERATURE GAUGE,135-TG-0111
120969,80976,TEMPERATURE GAUGE,135-TG-0112
120893,80977,PROPANE(V) / GAS,135-PSV-0054A
120894,80977,PROPANE(V) / GAS,135-PSV-0054B
120994,80977,FLOW ELEMENT,135-FE-0021
120995,80977,TRANSMITTER_DP FLOW,135-FT-0021
120996,80977,TRANSMITTER_DP LEVEL,135-LT-0036A
120997,80977,TRANSMITTER_DP LEVEL,135-LT-0036B
120998,80977,TRANSMITTER_DP LEVEL,135-LT-0036C
120999,80977,CONTROL VALVE,135-LV-0036
121000,80977,TRANSMITTER_PRESSURE,135-PT-0016
121001,80977,TRANSMITTER_PRESSURE,135-PT-0084
121002,80977,CONTROL VALVE,135-PV-0084
121003,80977,TRANSMITTER_TEMPERATURE,135-TT-0031
121004,80977,TRANSMITTER_TEMPERATURE,135-TT-0101
121005,80977,LOCAL INDICATOR,135-FI-0021L
121006,80977,LEVEL GAUGE,135-LG-0015
121007,80977,PRESSURE GAUGE,135-PG-0038
121008,80977,TEMPERATURE GAUGE,135-TG-0022
121009,80977,TEMPERATURE GAUGE,135-TG-0116
121089,80978,FLOW ELEMENT,135-FE-0022
121090,80978,TRANSMITTER_DP FLOW,135-FT-0022
121091,80978,CONTROL VALVE,135-FV-0022
121092,80978,TRANSMITTER_DP LEVEL,135-LT-0101
121093,80978,TRANSMITTER_PRESSURE,135-PT-0027
121094,80978,ON-OFF VALVE,135-XV-0020
121098,80978,PRESSURE GAUGE,135-PG-0113
121099,80978,TEMPERATURE GAUGE,135-TG-0124
121100,80978,TEMPERATURE GAUGE,135-TG-0125
121109,80978,FLOW GAUGE (Orifice),135-FG-0009
121142,80978,PRESSURE GAUGE,135-PG-0906
120889,80979,Cooling Water(L) / LIQUID,135-PSV-0044
120895,80979,HYDROCARBON(V) / GAS,135-PSV-0061
121124,80979,FLOW ELEMENT,135-FE-0046
121125,80979,TRANSMITTER_DP FLOW,135-FT-0046
121126,80979,CONTROL VALVE,135-FV-0046
121127,80979,TRANSMITTER_TEMPERATURE,135-TT-0070
121128,80979,TRANSMITTER_TEMPERATURE,135-TT-0073
121129,80979,PRESSURE GAUGE,135-PG-0043
121130,80979,PRESSURE GAUGE,135-PG-0114
121131,80979,PRESSURE GAUGE,135-PG-0120
121132,80979,TEMPERATURE GAUGE,135-TG-0127
121133,80979,TEMPERATURE GAUGE,135-TG-0128
121134,80979,TEMPERATURE GAUGE,135-TG-0129
120888,80980,Cooling Water(L) / LIQUID,135-PSV-0030
121069,80980,ON-OFF VALVE,135-KV-0048A
121073,80980,ON-OFF VALVE,135-KV-0048B
121077,80980,TRANSMITTER_PRESSURE,135-PT-0091
121078,80980,TRANSMITTER_TEMPERATURE,135-TT-0045
121079,80980,PRESSURE GAUGE,135-PG-0005
121080,80980,PRESSURE GAUGE,135-PG-0095
121081,80980,PRESSURE GAUGE,135-PG-0097
121082,80980,PRESSURE GAUGE,135-PG-0112
121083,80980,PRESSURE GAUGE,135-PG-0119
121085,80980,TEMPERATURE GAUGE,135-TG-0030
121086,80980,TEMPERATURE GAUGE,135-TG-0122
121087,80980,TEMPERATURE GAUGE,135-TG-0123
121315,80980,Sample Connection,135-SC-009
1565,80981,Ethylene Refrigeration Package (Ethylene Compressor) Motor,135-XP-003-CS-51-M
1728,80981,Natural Covection Cooler,135-XP-003-XX-51
39052,80981,TRANSMITTER_DP,135-PDT-0501
39334,80981,TRANSMITTER_PRESSURE,135-PT-0501
39335,80981,TRANSMITTER_PRESSURE,135-PT-0502
39368,80981,MMS_MACHINE VIBRATION,135-VE-0501
39369,80981,MMS_MACHINE VIBRATION,135-VE-0502
39393,80981,MMS_MACHINE VIBRATION,135-ZE-0503
39394,80981,MMS_MACHINE VIBRATION,135-ZE-0504
39401,80981,MMS_MACHINE VIBRATION,135-ZT-0503
39403,80981,MMS_MACHINE VIBRATION,135-ZT-0504
39553,80981,TEMPERATURE ELEMENT,135-TE-0502
39850,80981,TRANSMITTER_TEMPERATURE,135-TT-0502
39854,80981,TRANSMITTER_TEMPERATURE,135-TT-0517
39857,80981,TRANSMITTER_TEMPERATURE,135-TT-0513
39858,80981,TRANSMITTER_TEMPERATURE,135-TT-0514
39860,80981,TRANSMITTER_TEMPERATURE,135-TT-0515
39861,80981,TRANSMITTER_TEMPERATURE,135-TT-0516
40277,80981,POSITION INDICATOR,135-ZI-0501L
40293,80981,POSITION TRANSMITTER,135-ZT-0501
40415,80981,SOLENOID VALVE,135-FY-0501A
40416,80981,SOLENOID VALVE,135-FY-0501B
222984,80981,Suction Filter,135-XP-003-TS01
1566,80982,Propane Cascade Refrigeration Package (Propane Compressor) Motor,135-XP-003-CS-61-M
1729,80982,Natural Convection Cooler,135-XP-003-XX-61
39059,80982,TRANSMITTER_DP,135-PDT-0551
39342,80982,TRANSMITTER_PRESSURE,135-PT-0551
39343,80982,TRANSMITTER_PRESSURE,135-PT-0552
39349,80982,TRANSMITTER_PRESSURE,135-PT-0557
39370,80982,MMS_MACHINE VIBRATION,135-VE-0551
39371,80982,MMS_MACHINE VIBRATION,135-VE-0552
39396,80982,MMS_MACHINE VIBRATION,135-ZE-0553
39397,80982,MMS_MACHINE VIBRATION,135-ZE-0554
39404,80982,MMS_MACHINE VIBRATION,135-ZT-0553
39405,80982,MMS_MACHINE VIBRATION,135-ZT-0554
39862,80982,TRANSMITTER_TEMPERATURE,135-TT-0551
39865,80982,TRANSMITTER_TEMPERATURE,135-TT-0553
39870,80982,TRANSMITTER_TEMPERATURE,135-TT-0569
39872,80982,TRANSMITTER_TEMPERATURE,135-TT-0562
39874,80982,TRANSMITTER_TEMPERATURE,135-TT-0563
39875,80982,TRANSMITTER_TEMPERATURE,135-TT-0564
39876,80982,TRANSMITTER_TEMPERATURE,135-TT-0565
222985,80982,Suction Filter,135-XP-003-TS02
1567,80983,Propane Refrigeration Package For 35-Ex-002 & 005 (Propane Compressor For 135 Ex 002 & 005) Motor,135-XP-003-CS-71-M
1730,80983,Natural Convection Cooler,135-XP-003-XX-71
39365,80983,MMS_MACHINE VIBRATION,135-VE-0601
39366,80983,MMS_MACHINE VIBRATION,135-VE-0602
39391,80983,MMS_MACHINE VIBRATION,135-ZE-0603
39392,80983,MMS_MACHINE VIBRATION,135-ZE-0604
39399,80983,MMS_MACHINE VIBRATION,135-ZT-0603
39400,80983,MMS_MACHINE VIBRATION,135-ZT-0604
40104,80983,PRESS REGULATING VALVE,135-PCV-0602
40289,80983,POSITION TRANSMITTER,135-ZT-0601
40397,80983,POSITION INDICATOR,135-ZI-0601L
40398,80983,SOLENOID VALVE,135-FY-0601A
40399,80983,SOLENOID VALVE,135-FY-0601B
222986,80983,Suction Filter,135-XP-003-TS03
120881,80994,DRYER PACKAGE (REGEN. BLOWER),135-XP-002-CB-47-01
120882,80994,DRYER PACKAGE (REGEN. BLOWER),135-XP-002-CB-47-02
120883,80994,DRYER PACKAGE (REGEN. BLOWER),135-XP-002-CB-47-03
120898,80994,N2 / GAS,135-PSV-0407A
120899,80994,N2 / GAS,135-PSV-0407B
120900,80994,Water / LIQUID,135-PSV-0411
120924,80994,Dryer Package (Regen. Blower) Motor,135-XP-002-CB-47-M01
120925,80994,Regen. Blower Enclosure Ventilation Motor Process Dryer Package,135-XP-002-CB-47-M02
120926,80994,Regen. Blower Enclosure Ventilation Motor Process Dryer Package,135-XP-002-CB-47-M03
121151,80994,PRESSURE GAUGE,135-PG-0416
121152,80994,PRESSURE GAUGE,135-PG-0418
121153,80994,PRESSURE GAUGE,135-PG-0419
121154,80994,PRESSURE GAUGE,135-PG-0420
121155,80994,TEMPERATURE GAUGE,135-TG-0415
121157,80994,TEMPERATURE GAUGE,135-TG-0416
121158,80994,CONTROL VALVE,135-FV-0401
121160,80994,TRASMITTER DP FLOW,135-FT-0401
121161,80994,ORIFICE PLATE,135-FE-0401
121162,80994,TRASMITTER DP FLOW,135-FT-0402
121163,80994,ORIFICE PLATE,135-FE-0402
121164,80994,TRASMITTER DP FLOW,135-FT-0403
121165,80994,ORIFICE PLATE,135-FE-0403
121166,80994,LEVEL SWITCH,135-LS-0401
121167,80994,TRANSMITTER PRESSURE,135-PT-0404A
121168,80994,TRANSMITTER PRESSURE,135-PT-0404B
121169,80994,TRANSMITTER PRESSURE,135-PT-0405A
121170,80994,TRANSMITTER PRESSURE,135-PT-0405B
121171,80994,TRANSMITTER PRESSURE,135-PT-0406
121172,80994,CONTROL VALVE,135-PV-0406A
121174,80994,CONTROL VALVE,135-PV-0406B
121176,80994,TRANSMITTER TEMPERATURE,135-TT-0409A
121177,80994,TEMPERATURE ELEMENT,135-TE-0409A
121178,80994,THEMOWELL,135-TW-0409A
121179,80994,TRANSMITTER TEMPERATURE,135-TT-0409B
121180,80994,TEMPERATURE ELEMENT,135-TE-0409B
121181,80994,THEMOWELL,135-TW-0409B
121182,80994,TRANSMITTER TEMPERATURE,135-TT-0415A
121183,80994,TEMPERATURE ELEMENT,135-TE-0415A
121184,80994,THEMOWELL,135-TW-0415A
121185,80994,TRANSMITTER TEMPERATURE,135-TT-0415B
121186,80994,TEMPERATURE ELEMENT,135-TE-0415B
121187,80994,THEMOWELL,135-TW-0415B
121188,80994,MMS TEMP SENSOR,135-TE-0401
121189,80994,MMS TEMP SENSOR,135-TE-0402
121190,80994,MMS TEMPSENSOR,135-TE-0403
121191,80994,MMS TEMPSENSOR,135-TE-0404
121194,80994,MMS MACHINE VIBRATION,135-VT-0401
121195,80994,MMS MACHINE VIBRATION,135-VT-0402
121196,80994,MMS MACHINE VIBRATION,135-VT-0403
121197,80994,MMS MACHINE VIBRATION,135-VT-0404
94825,81010,VIBRATION SWITCH,135-XP-002-EA-43-M01-VSD
94826,81011,VIBRATION SWITCH,135-XP-002-EA-43-M02-VSD
81069,81012,MOTOR PTC ELEMENT,135-PTC-0131
81070,81013,MOTOR PTC ELEMENT,135-PTC-0132
81071,81014,MOTOR PTC ELEMENT,135-PTC-0133
40107,81015,VALVE LIMIT SWITCH,135-HZSH-0001
